ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2022-08-30T00:00:00.000000000Z,35,2,2523,195.000000000,198.930000000,187.630000000,192.500000000,1658504,CRWD
2022-08-30T00:00:00.000000000Z,35,2,5461,122.520000000,122.910000000,120.510000000,121.140000000,580906,IBB
2022-08-30T00:00:00.000000000Z,35,2,531,89.300000000,90.490000000,85.350000000,86.860000000,9636185,AMD
2022-08-30T00:00:00.000000000Z,35,2,8998,139.150000000,139.730000000,132.940000000,134.400000000,2519867,QCOM
2022-08-30T00:00:00.000000000Z,35,2,5638,57.146000000,57.494000000,56.026000000,56.528000000,1077455,IGV
2022-08-30T00:00:00.000000000Z,35,2,7052,160.800000000,161.800000000,155.910000000,157.340000000,5084394,META
2022-08-30T00:00:00.000000000Z,35,2,10906,15.010000000,15.220000000,13.782500000,14.200000000,43123466,TQQQ
2022-08-30T00:00:00.000000000Z,35,2,7358,267.650000000,268.700000000,260.660000000,263.000000000,6658977,MSFT
2022-08-30T00:00:00.000000000Z,35,2,7613,22.665000000,22.980000000,21.873000000,22.398000000,15318650,NFLX
2022-08-30T00:00:00.000000000Z,35,2,9688,24.863333333,24.863333333,24.251666667,24.396666667,541278,SCHD
2022-08-30T00:00:00.000000000Z,35,2,829,511.930000000,516.000000000,487.440000000,493.100000000,422106,ASML
2022-08-30T00:00:00.000000000Z,35,2,9691,15.915000000,15.917500000,15.507500000,15.642500000,446132,SCHG
2022-08-30T00:00:00.000000000Z,35,2,10175,128.400000000,128.656666667,123.003333333,124.740000000,1564149,SOXX
2022-08-30T00:00:00.000000000Z,35,2,9053,307.000000000,308.390000000,298.440000000,301.250000000,9302875,QQQ
2022-08-30T00:00:00.000000000Z,35,2,7036,895.200000000,902.420000000,849.260000000,861.980000000,146193,MELI
2022-08-30T00:00:00.000000000Z,35,2,1538,20.920000000,21.550000000,20.600000000,20.790000000,82733,BOTZ
2022-08-30T00:00:00.000000000Z,35,2,2114,43.940000000,44.000000000,42.860000000,42.860000000,70735,CIBR
2022-08-30T00:00:00.000000000Z,35,2,9103,17.760000000,17.760000000,17.020000000,17.180000000,642995,QYLD
2022-08-30T00:00:00.000000000Z,35,2,978,51.714000000,52.106000000,50.134000000,50.680000000,9124570,AVGO
2022-08-30T00:00:00.000000000Z,35,2,2410,531.300000000,536.000000000,521.400000000,523.460000000,637019,COST
2022-08-30T00:00:00.000000000Z,35,2,10061,111.055000000,111.060000000,106.875000000,108.180000000,3172230,SMH
2022-08-30T00:00:00.000000000Z,35,2,517,98.000000000,98.160000000,93.560000000,94.650000000,3456281,AMAT
2022-08-30T00:00:00.000000000Z,35,2,10985,288.000000000,292.500000000,272.650000000,278.120000000,9222548,TSLA
2022-08-30T00:00:00.000000000Z,35,2,4835,110.640000000,111.090000000,107.800000000,108.940000000,6225166,GOOGL
2022-08-30T00:00:00.000000000Z,35,2,589,130.860000000,132.090000000,126.860000000,128.700000000,11403123,AMZN
2022-08-30T00:00:00.000000000Z,35,2,29,162.600000000,163.340000000,157.730000000,158.960000000,16698270,AAPL
2022-08-30T00:00:00.000000000Z,35,2,6777,45.219000000,45.219000000,43.479000000,44.290000000,5919590,LRCX
2022-08-30T00:00:00.000000000Z,35,2,10121,350.000000000,351.590000000,341.610000000,345.350000000,452479,SNPS
2022-08-30T00:00:00.000000000Z,35,2,4357,106.150000000,106.150000000,103.370000000,104.300000000,10660,FTEC
2022-08-30T00:00:00.000000000Z,35,2,11601,283.990000000,283.990000000,278.790000000,280.070000000,401076,VRTX
2022-08-31T00:00:00.000000000Z,35,2,4353,104.830000000,105.190000000,103.270000000,103.280000000,17654,FTEC
2022-08-31T00:00:00.000000000Z,35,2,29,159.650000000,160.570000000,155.770000000,156.000000000,29510035,AAPL
2022-08-31T00:00:00.000000000Z,35,2,10057,108.630000000,109.335000000,104.750000000,104.990000000,3066604,SMH
2022-08-31T00:00:00.000000000Z,35,2,4831,109.110000000,111.130000000,107.210000000,107.430000000,10607188,GOOGL
2022-08-31T00:00:00.000000000Z,35,2,1538,21.350000000,21.350000000,20.590000000,20.610000000,62680,BOTZ
2022-08-31T00:00:00.000000000Z,35,2,9687,15.782500000,15.832500000,15.502500000,15.502500000,346596,SCHG
2022-08-31T00:00:00.000000000Z,35,2,978,50.701000000,51.139000000,49.305000000,49.305000000,14152530,AVGO
2022-08-31T00:00:00.000000000Z,35,2,7609,22.390000000,23.386000000,22.186000000,22.210000000,24973390,NFLX
2022-08-31T00:00:00.000000000Z,35,2,7032,865.740000000,887.540000000,845.000000000,845.000000000,164193,MELI
2022-08-31T00:00:00.000000000Z,35,2,10634,50.670000000,50.730000000,50.000000000,50.000000000,9778,TDIV
2022-08-31T00:00:00.000000000Z,35,2,2523,193.340000000,197.960000000,178.360000000,179.600000000,3108711,CRWD
2022-08-31T00:00:00.000000000Z,35,2,9022,23.610000000,24.055000000,22.700000000,22.785000000,1953380,QLD
2022-08-31T00:00:00.000000000Z,35,2,9684,24.466666667,24.466666667,24.110000000,24.160000000,580815,SCHD
2022-08-31T00:00:00.000000000Z,35,2,7048,157.930000000,167.840000000,157.510000000,163.770000000,10113255,META
2022-08-31T00:00:00.000000000Z,35,2,7354,263.700000000,267.120000000,259.030000000,259.450000000,9051295,MSFT
2022-08-31T00:00:00.000000000Z,35,2,7887,15.600000000,15.665000000,14.075000000,14.110000000,112025090,NVDA
2022-08-31T00:00:00.000000000Z,35,2,828,498.600000000,503.110000000,482.100000000,482.100000000,440335,ASML
2022-08-31T00:00:00.000000000Z,35,2,9099,17.190000000,17.340000000,16.980000000,17.000000000,561090,QYLD
2022-08-31T00:00:00.000000000Z,35,2,10117,348.940000000,353.300000000,342.190000000,346.020000000,682392,SNPS
2022-08-31T00:00:00.000000000Z,35,2,11599,282.150000000,286.700000000,281.090000000,282.120000000,669687,VRTX
2022-08-31T00:00:00.000000000Z,35,2,9049,302.090000000,304.900000000,296.150000000,296.790000000,9206342,QQQ
2022-08-31T00:00:00.000000000Z,35,2,10171,125.053333333,125.453333333,120.470000000,120.890000000,1616910,SOXX
2022-08-31T00:00:00.000000000Z,35,2,11648,40.108333333,40.666666667,39.771666667,39.771666667,317730,VUG
2022-08-31T00:00:00.000000000Z,35,2,9053,124.270000000,125.380000000,121.900000000,122.050000000,152832,QQQM
2022-08-31T00:00:00.000000000Z,35,2,530,87.300000000,87.810000000,81.430000000,81.650000000,10584173,AMD
2022-08-31T00:00:00.000000000Z,35,2,5457,121.900000000,123.220000000,120.910000000,121.300000000,645200,IBB
2022-08-31T00:00:00.000000000Z,35,2,7081,39.798000000,39.798000000,39.004000000,39.004000000,366035,MGK
2022-08-31T00:00:00.000000000Z,35,2,516,94.540000000,95.740000000,92.020000000,92.050000000,3540547,AMAT
2022-08-31T00:00:00.000000000Z,35,2,2114,43.360000000,44.060000000,42.510000000,42.510000000,82245,CIBR
2022-08-31T00:00:00.000000000Z,35,2,6773,44.595000000,44.758000000,43.018000000,43.018000000,5208440,LRCX
2022-08-31T00:00:00.000000000Z,35,2,6091,46.950000000,47.000000000,46.200000000,46.200000000,19539,JEPQ
2022-08-31T00:00:00.000000000Z,35,2,10902,14.300000000,14.697500000,13.475000000,13.560000000,48165562,TQQQ
2022-08-31T00:00:00.000000000Z,35,2,5634,57.232000000,57.610000000,56.054000000,56.372000000,1008785,IGV
2022-08-31T00:00:00.000000000Z,35,2,588,129.340000000,130.590000000,125.350000000,125.380000000,15309785,AMZN
2022-08-31T00:00:00.000000000Z,35,2,8994,134.830000000,135.880000000,130.000000000,130.240000000,3083466,QCOM
2022-08-31T00:00:00.000000000Z,35,2,10981,279.030000000,281.200000000,271.820000000,272.200000000,10941463,TSLA
2022-08-31T00:00:00.000000000Z,35,2,2410,524.150000000,527.000000000,520.000000000,520.010000000,1000109,COST
2022-08-31T00:00:00.000000000Z,35,2,5921,206.990000000,210.520000000,204.150000000,204.330000000,867935,ISRG
2022-09-01T00:00:00.000000000Z,35,2,9682,15.377500000,15.532500000,15.190000000,15.525000000,350732,SCHG
2022-09-01T00:00:00.000000000Z,35,2,9017,22.740000000,23.300000000,22.190000000,23.250000000,1449854,QLD
2022-09-01T00:00:00.000000000Z,35,2,2110,42.840000000,42.840000000,40.600000000,41.290000000,178994,CIBR
2022-09-01T00:00:00.000000000Z,35,2,7075,38.748000000,39.318000000,38.289000000,39.318000000,209765,MGK
2022-09-01T00:00:00.000000000Z,35,2,5628,55.676000000,55.722000000,54.356000000,55.278000000,1441065,IGV
2022-09-01T00:00:00.000000000Z,35,2,9679,24.100000000,24.310000000,23.906666667,24.300000000,966996,SCHD
2022-09-01T00:00:00.000000000Z,35,2,7882,14.108000000,14.560000000,13.270500000,13.880000000,259226410,NVDA
2022-09-01T00:00:00.000000000Z,35,2,7349,259.110000000,260.890000000,255.420000000,259.730000000,7202727,MSFT
2022-09-01T00:00:00.000000000Z,35,2,6768,42.942000000,43.500000000,41.843000000,43.384000000,6972120,LRCX
2022-09-01T00:00:00.000000000Z,35,2,513,91.880000000,92.980000000,89.030000000,91.970000000,3591177,AMAT
2022-09-01T00:00:00.000000000Z,35,2,10630,49.580000000,49.940000000,48.990000000,48.990000000,11455,TDIV
2022-09-01T00:00:00.000000000Z,35,2,10112,340.600000000,342.990000000,324.780000000,330.250000000,673925,SNPS
2022-09-01T00:00:00.000000000Z,35,2,1534,20.460000000,20.560000000,19.785000000,20.380000000,126805,BOTZ
2022-09-01T00:00:00.000000000Z,35,2,4825,107.250000000,110.445000000,107.000000000,110.110000000,7769161,GOOGL
2022-09-01T00:00:00.000000000Z,35,2,825,479.170000000,481.500000000,460.850000000,472.500000000,676823,ASML
2022-09-01T00:00:00.000000000Z,35,2,11644,39.803333333,40.066666667,39.068333333,39.933333333,553644,VUG
2022-09-01T00:00:00.000000000Z,35,2,6085,45.830000000,45.830000000,44.700000000,45.250000000,42692,JEPQ
2022-09-01T00:00:00.000000000Z,35,2,7604,22.110000000,23.070000000,21.941000000,23.018000000,19081360,NFLX
2022-09-01T00:00:00.000000000Z,35,2,10977,271.740000000,280.350000000,266.150000000,279.750000000,10011357,TSLA
2022-09-01T00:00:00.000000000Z,35,2,29,155.890000000,158.690000000,154.675000000,158.620000000,18118833,AAPL
2022-09-01T00:00:00.000000000Z,35,2,5451,120.520000000,123.840000000,119.920000000,123.840000000,829007,IBB
2022-09-01T00:00:00.000000000Z,35,2,974,49.300000000,50.736000000,48.060000000,50.161000000,12488450,AVGO
2022-09-01T00:00:00.000000000Z,35,2,9044,296.310000000,300.200000000,292.950000000,299.770000000,10901052,QQQ
2022-09-01T00:00:00.000000000Z,35,2,10052,104.985000000,105.975000000,102.080000000,105.500000000,5209466,SMH
2022-09-01T00:00:00.000000000Z,35,2,527,81.750000000,83.240000000,78.530000000,82.840000000,16610496,AMD
2022-09-01T00:00:00.000000000Z,35,2,7027,836.050000000,861.000000000,812.000000000,859.000000000,186365,MELI
2022-09-01T00:00:00.000000000Z,35,2,8989,130.030000000,130.920000000,126.090000000,130.280000000,3468011,QCOM
2022-09-01T00:00:00.000000000Z,35,2,2519,180.580000000,181.000000000,169.080000000,173.500000000,1830642,CRWD
2022-09-01T00:00:00.000000000Z,35,2,9048,122.050000000,123.530000000,120.550000000,123.430000000,205518,QQQM
2022-09-01T00:00:00.000000000Z,35,2,5915,204.940000000,207.420000000,200.230000000,206.380000000,555795,ISRG
2022-09-01T00:00:00.000000000Z,35,2,7042,162.000000000,167.350000000,160.350000000,165.600000000,6915814,META
2022-09-01T00:00:00.000000000Z,35,2,10898,13.500000000,14.025000000,13.012500000,13.960000000,50038738,TQQQ
2022-09-01T00:00:00.000000000Z,35,2,9094,17.100000000,17.100000000,16.730000000,17.050000000,955278,QYLD
2022-09-01T00:00:00.000000000Z,35,2,11595,280.990000000,290.550000000,280.990000000,289.780000000,468403,VRTX
2022-09-01T00:00:00.000000000Z,35,2,10166,120.333333333,121.666666667,117.166666667,121.266666667,1936044,SOXX
2022-09-01T00:00:00.000000000Z,35,2,2406,520.220000000,530.000000000,517.010000000,529.600000000,879458,COST
2022-09-01T00:00:00.000000000Z,35,2,585,125.370000000,128.480000000,123.660000000,128.200000000,12959061,AMZN
2022-09-01T00:00:00.000000000Z,35,2,4347,102.050000000,102.440000000,100.300000000,102.430000000,13379,FTEC
2022-09-02T00:00:00.000000000Z,35,2,5449,123.190000000,124.390000000,120.680000000,121.740000000,710021,IBB
2022-09-02T00:00:00.000000000Z,35,2,1533,20.140000000,20.520000000,19.810000000,20.000000000,151542,BOTZ
2022-09-02T00:00:00.000000000Z,35,2,11642,40.296666667,40.451666667,39.181666667,39.401666667,186876,VUG
2022-09-02T00:00:00.000000000Z,35,2,9677,24.166666667,24.553333333,23.916666667,24.046666667,770595,SCHD
2022-09-02T00:00:00.000000000Z,35,2,9015,23.185000000,23.860000000,22.285000000,22.575000000,1787808,QLD
2022-09-02T00:00:00.000000000Z,35,2,9680,15.630000000,15.727500000,15.238750000,15.277500000,511680,SCHG
2022-09-02T00:00:00.000000000Z,35,2,8987,129.980000000,132.660000000,127.570000000,128.780000000,2556693,QCOM
2022-09-02T00:00:00.000000000Z,35,2,7601,22.970000000,23.388000000,22.504000000,22.615000000,21558280,NFLX
2022-09-02T00:00:00.000000000Z,35,2,7024,859.000000000,883.240000000,846.440000000,855.000000000,175019,MELI
2022-09-02T00:00:00.000000000Z,35,2,973,50.430000000,52.020000000,49.840000000,49.965000000,12647900,AVGO
2022-09-02T00:00:00.000000000Z,35,2,10975,278.600000000,282.560000000,269.080000000,269.300000000,9834093,TSLA
2022-09-02T00:00:00.000000000Z,35,2,4345,102.980000000,103.590000000,100.630000000,101.130000000,15401,FTEC
2022-09-02T00:00:00.000000000Z,35,2,6083,45.980000000,46.240000000,44.890000000,45.100000000,30071,JEPQ
2022-09-02T00:00:00.000000000Z,35,2,7346,259.900000000,264.730000000,254.480000000,255.930000000,7883455,MSFT
2022-09-02T00:00:00.000000000Z,35,2,10110,338.180000000,338.200000000,329.440000000,330.560000000,505338,SNPS
2022-09-02T00:00:00.000000000Z,35,2,4823,110.160000000,110.820000000,107.270000000,107.900000000,7978030,GOOGL
2022-09-02T00:00:00.000000000Z,35,2,11593,288.990000000,293.490000000,279.490000000,281.460000000,511286,VRTX
2022-09-02T00:00:00.000000000Z,35,2,6765,43.300000000,44.343000000,42.704000000,43.100000000,5108890,LRCX
2022-09-02T00:00:00.000000000Z,35,2,9042,299.220000000,303.750000000,293.530000000,295.440000000,11926847,QQQ
2022-09-02T00:00:00.000000000Z,35,2,5626,56.110000000,56.556000000,54.798000000,55.108000000,993890,IGV
2022-09-02T00:00:00.000000000Z,35,2,584,128.030000000,131.380000000,126.400000000,127.750000000,14153609,AMZN
2022-09-02T00:00:00.000000000Z,35,2,7072,39.522000000,39.660000000,38.388000000,38.576000000,206275,MGK
2022-09-02T00:00:00.000000000Z,35,2,7039,165.240000000,167.990000000,159.230000000,160.210000000,6107556,META
2022-09-02T00:00:00.000000000Z,35,2,824,469.430000000,486.900000000,466.160000000,468.000000000,511424,ASML
2022-09-02T00:00:00.000000000Z,35,2,2404,530.300000000,534.890000000,516.050000000,519.150000000,886449,COST
2022-09-02T00:00:00.000000000Z,35,2,9092,17.190000000,17.290000000,16.765000000,16.910000000,437852,QYLD
2022-09-02T00:00:00.000000000Z,35,2,10628,50.390000000,50.560000000,49.200000000,49.350000000,6980,TDIV
2022-09-02T00:00:00.000000000Z,35,2,9046,123.170000000,125.150000000,120.780000000,122.000000000,219009,QQQM
2022-09-02T00:00:00.000000000Z,35,2,526,82.280000000,83.800000000,79.810000000,80.320000000,13089718,AMD
2022-09-02T00:00:00.000000000Z,35,2,7879,13.940000000,14.170000000,13.591000000,13.678000000,133069920,NVDA
2022-09-02T00:00:00.000000000Z,35,2,5913,206.000000000,209.390000000,202.070000000,203.600000000,653220,ISRG
2022-09-02T00:00:00.000000000Z,35,2,29,157.710000000,160.360000000,154.965000000,155.650000000,19483011,AAPL
2022-09-02T00:00:00.000000000Z,35,2,10164,123.393333333,123.663333333,119.090000000,119.690000000,1391379,SOXX
2022-09-02T00:00:00.000000000Z,35,2,2108,41.290000000,42.000000000,40.820000000,41.060000000,133293,CIBR
2022-09-02T00:00:00.000000000Z,35,2,10896,13.880000000,14.515000000,13.090000000,13.320000000,55698490,TQQQ
2022-09-02T00:00:00.000000000Z,35,2,512,91.860000000,93.850000000,90.530000000,91.230000000,2512594,AMAT
2022-09-02T00:00:00.000000000Z,35,2,10050,105.725000000,107.285000000,103.470000000,104.220000000,2557900,SMH
2022-09-02T00:00:00.000000000Z,35,2,2517,173.010000000,177.110000000,170.920000000,172.250000000,1268247,CRWD
2022-09-06T00:00:00.000000000Z,35,2,9677,15.350000000,15.395000000,15.132500000,15.252500000,1238864,SCHG
2022-09-06T00:00:00.000000000Z,35,2,5623,55.122000000,55.202000000,54.296000000,54.650000000,971525,IGV
2022-09-06T00:00:00.000000000Z,35,2,973,50.400000000,50.421000000,49.033000000,49.811000000,9072710,AVGO
2022-09-06T00:00:00.000000000Z,35,2,10971,276.000000000,276.330000000,265.740000000,273.800000000,10790593,TSLA
2022-09-06T00:00:00.000000000Z,35,2,512,91.900000000,91.980000000,89.220000000,90.230000000,2417346,AMAT
2022-09-06T00:00:00.000000000Z,35,2,7343,257.790000000,258.760000000,251.940000000,253.250000000,6792107,MSFT
2022-09-06T00:00:00.000000000Z,35,2,9043,122.200000000,122.500000000,119.680000000,120.570000000,261701,QQQM
2022-09-06T00:00:00.000000000Z,35,2,10892,13.615000000,13.730000000,12.735000000,12.985000000,44121832,TQQQ
2022-09-06T00:00:00.000000000Z,35,2,7036,161.500000000,161.980000000,157.690000000,158.330000000,4760340,META
